model,dataset,horizon,mode,well,status,mae,rmse,r2,r2_prod,mase
timesfm,spe_berg,30,per_well,well_35,unavailable,,,,,
tirex,spe_berg,30,per_well,well_35,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_36,unavailable,,,,,
tirex,spe_berg,30,per_well,well_36,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_37,unavailable,,,,,
tirex,spe_berg,30,per_well,well_37,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_38,unavailable,,,,,
tirex,spe_berg,30,per_well,well_38,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_39,unavailable,,,,,
tirex,spe_berg,30,per_well,well_39,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_40,unavailable,,,,,
tirex,spe_berg,30,per_well,well_40,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_41,unavailable,,,,,
tirex,spe_berg,30,per_well,well_41,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_42,unavailable,,,,,
tirex,spe_berg,30,per_well,well_42,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_43,unavailable,,,,,
tirex,spe_berg,30,per_well,well_43,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_44,unavailable,,,,,
tirex,spe_berg,30,per_well,well_44,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_45,unavailable,,,,,
tirex,spe_berg,30,per_well,well_45,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_46,unavailable,,,,,
tirex,spe_berg,30,per_well,well_46,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_47,unavailable,,,,,
tirex,spe_berg,30,per_well,well_47,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_48,unavailable,,,,,
tirex,spe_berg,30,per_well,well_48,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_49,unavailable,,,,,
tirex,spe_berg,30,per_well,well_49,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_50,unavailable,,,,,
tirex,spe_berg,30,per_well,well_50,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_51,unavailable,,,,,
tirex,spe_berg,30,per_well,well_51,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_52,unavailable,,,,,
tirex,spe_berg,30,per_well,well_52,unavailable,,,,,
timesfm,spe_berg,30,per_well,well_53,unavailable,,,,,
tirex,spe_berg,30,per_well,well_53,unavailable,,,,,
chronos,spe_berg,90,multi_well,,ok,1.4794950830061462,4.831678549278146,-0.1719272582068352,-0.1713975516130899,1.5236309996100064
deeponet,spe_berg,90,multi_well,,ok,2.654881664263138,5.284372283265192,-0.40181725621606224,-0.40054886230102316,2.7340814120421157
lstm,spe_berg,90,multi_well,,ok,2.3089656322842793,5.381316952779339,-0.45372324276275733,-0.4511780260846565,2.3778461018618184
timesfm,spe_berg,90,multi_well,,unavailable,,,,,
tirex,spe_berg,90,multi_well,,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_12,unavailable,,,,,
tirex,spe_berg,90,per_well,well_12,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_13,unavailable,,,,,
tirex,spe_berg,90,per_well,well_13,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_14,unavailable,,,,,
tirex,spe_berg,90,per_well,well_14,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_15,unavailable,,,,,
tirex,spe_berg,90,per_well,well_15,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_16,unavailable,,,,,
tirex,spe_berg,90,per_well,well_16,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_17,unavailable,,,,,
tirex,spe_berg,90,per_well,well_17,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_18,unavailable,,,,,
tirex,spe_berg,90,per_well,well_18,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_19,unavailable,,,,,
tirex,spe_berg,90,per_well,well_19,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_20,unavailable,,,,,
tirex,spe_berg,90,per_well,well_20,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_21,unavailable,,,,,
tirex,spe_berg,90,per_well,well_21,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_22,unavailable,,,,,
tirex,spe_berg,90,per_well,well_22,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_23,unavailable,,,,,
tirex,spe_berg,90,per_well,well_23,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_24,unavailable,,,,,
tirex,spe_berg,90,per_well,well_24,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_25,unavailable,,,,,
tirex,spe_berg,90,per_well,well_25,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_26,unavailable,,,,,
tirex,spe_berg,90,per_well,well_26,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_27,unavailable,,,,,
tirex,spe_berg,90,per_well,well_27,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_28,unavailable,,,,,
tirex,spe_berg,90,per_well,well_28,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_29,unavailable,,,,,
tirex,spe_berg,90,per_well,well_29,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_30,unavailable,,,,,
tirex,spe_berg,90,per_well,well_30,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_31,unavailable,,,,,
tirex,spe_berg,90,per_well,well_31,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_32,unavailable,,,,,
tirex,spe_berg,90,per_well,well_32,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_33,unavailable,,,,,
tirex,spe_berg,90,per_well,well_33,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_34,unavailable,,,,,
tirex,spe_berg,90,per_well,well_34,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_35,unavailable,,,,,
tirex,spe_berg,90,per_well,well_35,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_36,unavailable,,,,,
tirex,spe_berg,90,per_well,well_36,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_37,unavailable,,,,,
tirex,spe_berg,90,per_well,well_37,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_38,unavailable,,,,,
tirex,spe_berg,90,per_well,well_38,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_39,unavailable,,,,,
tirex,spe_berg,90,per_well,well_39,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_40,unavailable,,,,,
tirex,spe_berg,90,per_well,well_40,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_41,unavailable,,,,,
tirex,spe_berg,90,per_well,well_41,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_42,unavailable,,,,,
tirex,spe_berg,90,per_well,well_42,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_43,unavailable,,,,,
tirex,spe_berg,90,per_well,well_43,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_44,unavailable,,,,,
tirex,spe_berg,90,per_well,well_44,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_45,unavailable,,,,,
tirex,spe_berg,90,per_well,well_45,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_46,unavailable,,,,,
tirex,spe_berg,90,per_well,well_46,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_47,unavailable,,,,,
tirex,spe_berg,90,per_well,well_47,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_48,unavailable,,,,,
tirex,spe_berg,90,per_well,well_48,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_49,unavailable,,,,,
tirex,spe_berg,90,per_well,well_49,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_50,unavailable,,,,,
tirex,spe_berg,90,per_well,well_50,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_51,unavailable,,,,,
tirex,spe_berg,90,per_well,well_51,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_52,unavailable,,,,,
tirex,spe_berg,90,per_well,well_52,unavailable,,,,,
timesfm,spe_berg,90,per_well,well_53,unavailable,,,,,
tirex,spe_berg,90,per_well,well_53,unavailable,,,,,
lstm,volve,7,multi_well,,ok,3.0111442435653446,7.010871677966968,-0.0053497049762651905,-0.0053497049762651905,3.05230772033537
