dataset,model,horizon,mode,well_or_group,fold_or_split,row_type,mae,rmse,naive_mae,stored_naive_mae_inferred,stored_mase,recomputed_mase,delta,denominator_source,suspected_failure_mode,classification,ranking_delta_if_repaired,evidence_path,recompute_error
ganymede,lstm,30.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,2.243624832976618,4.373071703751326,4.694867630753222,107.06888719211018,0.020954965460236414,0.4778888372230127,0.4569338717627763,raw_train,,valid_stored,,/app/results/lstm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,lstm,30.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.26107829707915853,0.3337305081897962,3.7558505884205435,85.62529741437453,0.003049079010093219,0.06951242892464217,0.06646334991454896,raw_train,,valid_stored,,/app/results/lstm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,lstm,30.0,per_well,49_22-Z06,test,ganymede_z06,0.20984239557305606,0.25160753628581933,3.1298513151605993,70.59233458549797,0.0029725946422540436,0.06704548377637184,0.0640728891341178,raw_train,,valid_stored,,/app/results/lstm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,patchtst,30.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,8.102962416270362,8.10296783081963,6.259620795137515,142.8324169432318,0.05673055591778478,1.2944813562132642,1.2377508002954793,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h30_per_well_49_22-Z06.json,
ganymede,patchtst,30.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,10.860894234975179,10.860894544610053,4.694867630753222,107.0688871921102,0.10143837785002689,2.3133547288600997,2.211916351010073,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h30_per_well_49_22-Z06.json,
ganymede,patchtst,30.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,12.576441923777262,12.576442074188387,3.7558505884205435,85.62529741437453,0.1468776436818071,3.348493670794839,3.2016160271130323,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h30_per_well_49_22-Z06.json,
ganymede,patchtst,30.0,per_well,49_22-Z06,test,ganymede_z06,0.1413596242051089,0.16636218622394672,3.1298513151605993,70.59233458549797,0.0020024783857219095,0.045164964712662535,0.04316248632694063,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tcn,30.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,3.361192461182368,6.362681611029416,6.259620795137515,142.8324169432318,0.023532420252457543,0.5369642301324944,0.5134318098800369,raw_train,,valid_stored,,/app/results/tcn/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tcn,30.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,3.6323208094826995,7.149893468821948,4.694867630753222,107.0688871921102,0.03392508229739369,0.773679067262637,0.7397539849652434,raw_train,,valid_stored,,/app/results/tcn/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tcn,30.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.24861121084941445,0.3019484282088502,3.7558505884205435,85.62529741437453,0.0029034785087669467,0.06619305134658285,0.0632895728378159,raw_train,,valid_stored,,/app/results/tcn/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tcn,30.0,per_well,49_22-Z06,test,ganymede_z06,0.15819952269107249,0.17786528004281826,3.1298513151605993,70.59233458549797,0.0022410297608087886,0.050545379559972785,0.048304349799163995,raw_train,,valid_stored,,/app/results/tcn/ganymede_h30_per_well_49_22-Z06.json,
ganymede,timesfm,30.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.002787237921111577,0.009267171918193085,6.259620795137515,5.995820512765229,0.00046486346867413535,0.0004452726470710029,-1.9590821603132473e-05,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,timesfm,30.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,0.002457621181383729,0.0028750969056372303,4.694867630753222,4.494501176888938,0.0005468062160092429,0.0005234697492396478,-2.3336466769595084e-05,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,timesfm,30.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.002457621181383729,0.0028750969056372303,3.7558505884205435,3.594349489313926,0.000683745748344808,0.0006543447678564972,-2.9400980488310832e-05,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,timesfm,30.0,per_well,49_22-Z06,test,ganymede_z06,0.002416525700489762,0.0028517469455202928,3.1298513151605993,2.9945963930854047,0.0008069620687681246,0.000772089616137489,-3.487245263063558e-05,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tirex,30.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.0004977384486655213,0.009012510985921065,6.259620795137515,5.995820512765229,8.301423426632361e-05,7.951575102635058e-05,-3.4984832399730337e-06,raw_train,,valid_stored,,/app/results/tirex/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tirex,30.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,4.242257855348582e-09,5.23248630172411e-09,4.694867630753222,4.494501176888938,9.43877348873016e-10,9.03594773910159e-10,-4.028257496285709e-11,raw_train,,valid_stored,,/app/results/tirex/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tirex,30.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,4.242257707704462e-09,5.2324861569206715e-09,3.7558505884205435,3.594349489313926,1.1802574347087785e-09,1.1295065146583662e-09,-5.0750920050412335e-11,raw_train,,valid_stored,,/app/results/tirex/ganymede_h30_per_well_49_22-Z06.json,
ganymede,tirex,30.0,per_well,49_22-Z06,test,ganymede_z06,2.4941749148175774e-06,9.071376134745316e-05,3.1298513151605993,2.994596393085405,8.328918449834131e-07,7.968988503498914e-07,-3.5992994633521724e-08,raw_train,,valid_stored,,/app/results/tirex/ganymede_h30_per_well_49_22-Z06.json,
ganymede,patchtst,90.0,per_well,49_22-Z02Z,cv_fold_0,normal_control,3.616449908901635,4.603554181974546,8.588986041550392,171.46444591187142,0.021091544020504418,0.4210566755384821,0.3999651315179777,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z02Z.json,
ganymede,patchtst,90.0,per_well,49_22-Z02Z,cv_fold_1,normal_control,2.7286569290088276,3.353889848636944,6.7871317310806925,128.48647110901112,0.021236920163320287,0.40203388369689896,0.38079696353357867,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z02Z.json,
ganymede,patchtst,90.0,per_well,49_22-Z02Z,cv_fold_2,normal_control,2.692911534632936,3.0946912360692003,5.649473607496659,103.06509902632733,0.02612825835392686,0.4766659199999686,0.45053766164604175,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z02Z.json,
ganymede,patchtst,90.0,per_well,49_22-Z02Z,test,normal_control,3.2580415344702662,3.7131927690527173,4.85136030749462,86.34543521283186,0.037732643612711635,0.6715727812335611,0.6338401376208495,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z02Z.json,
ganymede,chronos,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.8386977205423772,1.3679352556801792,6.147472314988549,6.105203724822432,0.13737423980340158,0.13642968647414552,-0.0009445533292560537,raw_train,,valid_stored,,/app/results/chronos/ganymede_h90_per_well_49_22-Z06.json,
ganymede,chronos,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,0.9943513272085197,1.4887714754978607,4.610823318559878,4.576447007412109,0.21727583114106808,0.21565591620177077,-0.0016199149392973067,raw_train,,valid_stored,,/app/results/chronos/ganymede_h90_per_well_49_22-Z06.json,
ganymede,chronos,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,1.001420383915942,1.4937592273053648,3.6886441502884644,3.6598601118409113,0.27362258482940405,0.2714873929591792,-0.002135191870224873,raw_train,,valid_stored,,/app/results/chronos/ganymede_h90_per_well_49_22-Z06.json,
ganymede,chronos,90.0,per_well,49_22-Z06,test,ganymede_z06,0.9643933278943269,1.474960107638153,3.07386206720462,3.049163022147869,0.3162813273312609,0.31373994890126905,-0.0025413784299918585,raw_train,,valid_stored,,/app/results/chronos/ganymede_h90_per_well_49_22-Z06.json,
ganymede,deeponet,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,3.054238862490978,5.8654207035319486,6.147472314988549,138.66621845541775,0.022025832221515,0.49682840458577443,0.47480257236425943,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h90_per_well_49_22-Z06.json,
ganymede,deeponet,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,2.2039819586264953,3.650214653160444,4.610823318559878,103.9470774369712,0.02120292376630685,0.4780018244799881,0.4567989007136813,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h90_per_well_49_22-Z06.json,
ganymede,deeponet,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.30856283251750954,0.4102215593941436,3.6886441502884644,83.12819133223962,0.003711891568580773,0.08365210086567415,0.07994020929709338,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h90_per_well_49_22-Z06.json,
ganymede,deeponet,90.0,per_well,49_22-Z06,test,ganymede_z06,0.088462553563258,0.11476826740430957,3.07386206720462,68.76251766680464,0.0012864938132706508,0.02877896002786687,0.02749246621459622,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h90_per_well_49_22-Z06.json,
ganymede,lstm,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.7247634150662887,0.9868262993088882,6.147472314988549,138.66621845541775,0.005226676137413423,0.11789616576217778,0.11266948962476435,raw_train,,valid_stored,,/app/results/lstm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,lstm,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,2.313212964861812,4.713330084919395,4.610823318559878,103.9470774369712,0.022253756641348953,0.5016919550030188,0.47943819836166984,raw_train,,valid_stored,,/app/results/lstm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,lstm,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.20374096012457296,0.25909344877001717,3.6886441502884644,83.12819133223962,0.0024509249733376077,0.0552346476980274,0.05278372272468979,raw_train,,valid_stored,,/app/results/lstm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,lstm,90.0,per_well,49_22-Z06,test,ganymede_z06,0.0638424734318522,0.07973725927882261,3.07386206720462,68.76251766680464,0.0009284487479240801,0.020769465914881064,0.019841017166956985,raw_train,,valid_stored,,/app/results/lstm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,patchtst,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,7.6771739953395395,7.677179766390919,6.147472314988549,138.66621845541775,0.055364414497304615,1.2488342528393868,1.193469838342082,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z06.json,
ganymede,patchtst,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,10.356761762830946,10.356761951077644,4.610823318559878,103.9470774369712,0.099634949035588,2.246184910434982,2.146549961399394,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z06.json,
