dataset,horizon,mode,well,chronos,deeponet,lstm,patchtst,tcn,timesfm,tirex
inner_mongolia,14,per_well,59-19X,-0.42784524611157293,-0.9122731841476668,-0.15366017591231929,-0.4821317517536674,-0.18251274584004284,-0.12921299065106884,-0.06836705754644301
inner_mongolia,14,per_well,59-20,-0.322887824832057,-3.971074137196715,-0.5596906022474357,-0.6328317715467893,-0.9744472582684194,-0.09388482997267644,-0.16809825398886824
inner_mongolia,14,per_well,59-24X,0.2984008473758021,-1.3926355236877996,-0.11811692509456262,0.02695105302080303,-0.03466296684542325,0.13591465894980015,0.20887339060028864
inner_mongolia,14,per_well,59-31X,-0.35854602683779624,-4.066412770170223,-0.22029039451303523,-0.28628030801018656,-0.4001149462147695,-0.2526775744028531,-0.24506559760385627
inner_mongolia,14,per_well,59-32X,-0.23045683477937584,-4.470199940938515,-0.6660584582602518,-0.7806147185666328,-0.3721237334949503,-0.214579040137598,-0.38106393882348844
inner_mongolia,14,per_well,60-28X,0.060105156743211596,-4.961110874960296,-2.380917835495195,0.015754786033088664,-0.11595094538641071,0.05664390507756323,0.03886863942480201
inner_mongolia,14,per_well,60-29X,-0.0010370937290742344,-8.520006585329945,-0.9468818134688155,-1.238797355721506,-0.4041055216962488,-0.16110610753322563,-0.06736633010475979
inner_mongolia,14,per_well,60-30X,0.3252484374592486,-2.975494332031183,-1.207547939565853,0.09847055325815446,-0.6769314407177964,0.2895748933569945,0.3868867382658654
inner_mongolia,14,per_well,60-31,-0.31974863746353877,-5.515056809805142,-0.8586117147105976,-0.4656010435628912,-0.33319504459410676,-0.1937952222377899,-0.1842909599690643
inner_mongolia,14,per_well,60-32,0.2806908911166853,-0.6304217991971901,-0.12137339669887304,0.017422110493880094,-0.1630662590229386,0.07599532599091707,0.08099171253518567
inner_mongolia,14,per_well,60-34H,0.26271485987138554,-3.2173794103876983,-0.6081845490109126,0.06594665506247122,-0.6395636136671392,0.17197602078543361,0.25834107631393377
inner_mongolia,30,multi_well,,0.11225836408296641,-0.024765857885213904,0.12157453677746655,0.014309378670755546,0.03581427371206025,0.10959311339060307,0.1649438594790157
inner_mongolia,30,per_well,54-16X,-0.18485421563750304,-19.26588135576186,-0.05730179606868391,-0.8908580323765751,0.12124133666347892,-0.9788555928151734,-0.22747248437023293
inner_mongolia,30,per_well,54-21X,-0.5804322109927906,-2.4123192760996006,-0.8220326433989085,-0.3569365493228738,-0.669467172063057,-0.36226084338422004,-0.40246658577372374
inner_mongolia,30,per_well,54-22X,-0.8865188489305929,-2.1191317763871425,-1.1793373029353487,-0.5295650144058477,-1.7397413286362613,-0.6074679833912062,-0.6338876213692068
inner_mongolia,30,per_well,55-15,-0.24924074153759346,-2.307446561195764,-0.08390931938015922,-0.4524699511693897,-0.29624578255944245,-0.2881501829605202,-0.20928564395314875
inner_mongolia,30,per_well,55-16X,-0.4717078821956411,-5.699715388834695,-2.3019289484306626,-0.6631038558097992,-1.8685842936477983,-0.4978271210877683,-0.4979998375927348
inner_mongolia,30,per_well,55-21,-0.40840436334944896,-0.9879422931786295,-0.5319941524226872,-0.15526743077400296,-0.2660084696102427,-0.3974157545463173,-0.26514826510178624
inner_mongolia,30,per_well,55-22,-0.24026181688403248,-3.3217291140392504,-0.7011801840786467,-0.27887380521033744,-0.5766660770421717,-0.38622420826340687,-0.2552087134853922
inner_mongolia,30,per_well,56-21,-0.25451196772572326,-31.342085342865744,-0.6121309571143447,-0.4428620543530848,-0.20960282524151563,-0.27804548348733227,-0.2077492405081418
inner_mongolia,30,per_well,56-23,0.3367627688109648,-2.9522190487203592,-0.8258304811500183,0.20294633647633775,-0.8669940747881884,0.12045537806551032,0.3407871690664115
inner_mongolia,30,per_well,57-14X,-1.4147116724109776,-3.1521693873875707,-0.8445523386295044,-6.7103924920667986,-1.480076940090202,-1462.0339978912084,-0.2898457979599336
inner_mongolia,30,per_well,57-15X,-0.2615582152712934,-0.3255813974196411,-0.17472888473850778,-5.055233570168997,-0.2557080739362385,-1202.3959912162204,-0.16476257998773503
inner_mongolia,30,per_well,57-21X,-0.07551285433064092,-6.682714277773633,-0.9239046873981265,0.07871759110504162,-0.1120309143508138,-0.23795214178159996,-0.13336492183975368
inner_mongolia,30,per_well,57-22X,-0.0865437309222512,-3.3953377997719105,-0.1787033818649948,-1.186337703897316,-0.6737774178801095,-0.4907743222136909,-0.1283009584252799
inner_mongolia,30,per_well,57-23X,-0.11761368215299295,-1.3930716690462344,0.14869524969820747,-0.06529213963061498,-0.26263272806089866,0.08221168434315906,0.0113947598165558
inner_mongolia,30,per_well,58-18X,-0.4487887684134908,-0.8170095462727682,-0.05730314743735643,0.059052505250469234,0.15498986574669127,0.026468414081026848,-0.3788460440607264
inner_mongolia,30,per_well,58-24X,-0.4013117485027753,-1.6521099002868116,-0.20366075279895912,-0.42302240763611554,-0.1415634835470092,-0.18064909909208815,-0.37664926508214225
inner_mongolia,30,per_well,58-25,-0.4606559502102958,-1.8711059870174624,-0.6781805622486301,-0.7137917184528235,-0.5910918454518845,-0.44538441841984167,-0.3781244697828583
inner_mongolia,30,per_well,59-18X,-0.6443858596615306,-0.19437796715156352,-0.21894735780099062,-0.16101293092196522,-0.23931424970976178,0.02665659517926333,-0.32268099407636464
inner_mongolia,30,per_well,59-19X,-0.4169323571620329,-1.946296459857182,-0.3782005723730715,-2.1009816947890276,-0.11017193413772652,-0.23596493006070962,-0.07461747771739335
inner_mongolia,30,per_well,59-20,-0.5597090554843176,-4.562761129532623,-0.6884869858862706,-1.5170925872112653,-1.0084877082694024,-0.31803800451580577,-0.29014925419922455
inner_mongolia,30,per_well,59-24X,-0.0271661373963763,-2.499555197442852,-0.5483438725996954,-0.1567030816999493,-0.2660320130260301,-0.2599682798238052,-0.034366664973689565
inner_mongolia,30,per_well,59-31X,-0.6111367678333179,-3.4219739280174393,-0.32546892145831086,-0.3282070679613116,-0.39400372082069857,-0.31195891741465775,-0.3226819930206368
inner_mongolia,30,per_well,59-32X,-0.37366903496769344,-5.233763779913503,-0.3104131818364684,-0.44471613530562903,-0.3297407315728651,-0.41188890716207793,-0.4909514809307429
inner_mongolia,30,per_well,60-28X,-0.0011671734346634377,-14.356222395902117,-2.339659869216161,-0.04210278849009419,-0.09992326524524175,-0.0006617719642250108,0.008252358160327655
inner_mongolia,30,per_well,60-29X,-0.033773487236686606,-25.055623393657932,-4.287363672164556,-3.1201411763391933,-0.17180266115711307,-0.154091463233625,-0.08155447801791782
inner_mongolia,30,per_well,60-30X,0.2336987098313119,-2.4061283581394597,-0.6673134709920343,-0.2068893926739075,-0.4895322358873937,0.09155403368148085,0.26488048837268485
inner_mongolia,30,per_well,60-31,-0.5903915644066964,-1.7591512028897456,-0.6661482857655381,-0.2944259409612848,-0.3755834652602339,-0.43632354372226945,-0.421330524778329
inner_mongolia,30,per_well,60-32,-0.06981182752669257,-3.731937467604956,-0.16227788318033531,-0.20672329672281675,-0.16292432895279885,-0.29505257674423024,-0.22838310765530845
inner_mongolia,30,per_well,60-34H,0.10752039721661155,-3.590378729936724,-0.45198614188978214,-0.08115875528029726,-0.4387132368487625,-0.1364008611669456,0.06060314034154857
inner_mongolia,90,multi_well,,-0.06443660766647175,-0.03426924394569686,-0.03015447522062109,-0.5562165331969346,0.009873988970916625,-0.09039434017780668,-0.0035196986328627222
