dataset,horizon,mode,well,chronos,deeponet,lstm,patchtst,tcn,timesfm,tirex
ganymede,7,multi_well,,0.27606339204799757,0.6533688231145292,0.5009742820358909,0.9640480109308747,0.5180754480961648,0.31266590900981595,0.27260659104931606
ganymede,7,per_well,49_22-Z01Z,1.3969838619232178e-08,0.4317487989153181,0.06228181405850618,8.492786407470703,0.1829991603186135,0.0025679848955145906,5.117414069167135e-09
ganymede,7,per_well,49_22-Z02Z,1.1270775593005675,9.771750965839411,1.7367110840543643,3.3630062674348946,2.0942992317823026,1.2768450771588615,1.1102541484301631
ganymede,7,per_well,49_22-Z04,0.2132129059535544,3.0967378274840494,2.1912880841076188,0.965043220049489,3.707919916508625,0.23704603195739607,0.20851168941052317
ganymede,7,per_well,49_22-Z05Z,1.3969838619232178e-08,0.17948695591517858,0.06922803606305804,9.9831725529262,0.13189150484001175,0.002568066818639636,5.196141380160159e-09
ganymede,7,per_well,49_22-Z06,2.687231760010375e-06,0.13805380065248132,0.02360488903051737,0.31222501564580496,0.25344458915381973,0.002525134881284159,2.8790900538659983e-06
ganymede,7,per_well,49_22-Z07,0.5028217528610515,2.179099787228563,1.4768036673512144,1.151515594131988,1.6410176887934946,0.557310703427352,0.4964934473773072
ganymede,7,per_well,49_22-Z08,1.3969838619232178e-08,0.12363275347959261,0.06508463059691534,0.025031702859061106,0.5181217046093932,0.002568066818639636,5.19580801493995e-09
ganymede,14,multi_well,,0.34652850102005245,0.7616523596021267,0.5598919727575351,1.1645631784666488,0.5194351845980041,0.37647075815265757,0.34274197619950253
ganymede,14,per_well,49_22-Z01Z,1.893765099873927e-05,0.064697265625,0.026207808864615705,8.427457332611084,0.1608682092323253,0.0026113815672163454,4.5386324538620554e-09
ganymede,14,per_well,49_22-Z02Z,1.4128949992406004,9.36994606190469,1.7133897521246524,3.2256658467517823,2.356097606952897,1.559251435915747,1.4182133988372652
ganymede,14,per_well,49_22-Z04,0.2583093828764414,2.582663412688932,2.2658423891048707,0.9973635228306351,3.3459928924602798,0.27231560505370905,0.25054504977646075
ganymede,14,per_well,49_22-Z05Z,1.893765099873927e-05,0.08644866943359375,0.07488891056605748,9.86320699964251,0.13582229614257812,0.0026112995359913577,4.314493628248163e-09
ganymede,14,per_well,49_22-Z06,2.1612669334007804e-05,0.12195126666166958,0.01932753123775172,0.15507956054212005,0.21279646322251441,0.002567426289843392,2.631764521098914e-06
ganymede,14,per_well,49_22-Z07,0.6313230851146772,2.6773480554371565,1.37698782105549,1.42105947218756,1.3656071667890066,0.6626960186931717,0.6116207088413174
ganymede,14,per_well,49_22-Z08,3.254401037472423e-05,0.45540160201042656,0.08053273380539076,0.023606675011771067,0.178688580499891,0.0026112995359913577,4.319576080360786e-09
ganymede,30,multi_well,,0.4178133734896017,0.6467021615960963,0.5640824454950348,1.0120000428620894,0.5756117973462576,0.42713090841196205,0.3974056108398775
