dataset,horizon,mode,well,chronos,deeponet,lstm,patchtst,tcn,timesfm,tirex
spe_berg,7,per_well,well_12,0.20067103028584937,,,,,,
spe_berg,7,per_well,well_13,0.44809283821441737,,,,,,
spe_berg,7,per_well,well_14,0.42653034302751397,,,,,,
spe_berg,7,per_well,well_15,1.8852377147967767,,,,,,
spe_berg,7,per_well,well_16,0.02279316064962424,,,,,,
spe_berg,7,per_well,well_17,0.019727366311209544,,,,,,
spe_berg,7,per_well,well_18,0.024316131911917175,,,,,,
spe_berg,7,per_well,well_19,0.027592931474958147,,,,,,
spe_berg,7,per_well,well_20,0.039755716428651916,,,,,,
spe_berg,7,per_well,well_21,0.032398699470354696,,,,,,
spe_berg,7,per_well,well_22,0.09766877958102267,,,,,,
spe_berg,7,per_well,well_23,1.244717474942817,,,,,,
spe_berg,7,per_well,well_24,0.3751325213483402,,,,,,
spe_berg,7,per_well,well_25,0.5293620281088167,,,,,,
spe_berg,7,per_well,well_26,0.5419330927262823,,,,,,
spe_berg,7,per_well,well_27,0.578972022227198,,,,,,
spe_berg,7,per_well,well_28,0.24878152946822296,,,,,,
spe_berg,7,per_well,well_29,0.0526552549835776,,,,,,
spe_berg,7,per_well,well_30,0.6901026355576113,,,,,,
spe_berg,7,per_well,well_31,1.107284869019675,,,,,,
spe_berg,7,per_well,well_32,1.923289989476232,,,,,,
spe_berg,7,per_well,well_33,0.6588850415482813,,,,,,
spe_berg,7,per_well,well_34,0.4956104507357437,,,,,,
spe_berg,14,multi_well,,0.6780795157506321,1.2743888901767026,1.1849172478567753,,,,
spe_berg,30,multi_well,,0.9291272535769964,2.88044182621579,1.5477714165136047,,,,
spe_berg,90,multi_well,,1.4794950830061462,2.654881664263138,2.3089656322842793,,,,
volve,7,multi_well,,,,3.0111442435653446,,,,
